timestamp,entity_id,metric,value,humidity
2023-07-02T00:00:00,CityB,temperature,24.739988695927273,74.64290103808108
2023-07-03T00:00:00,CityB,temperature,23.007668448939828,60.70306020685066
2023-07-04T00:00:00,CityB,temperature,26.352860467593903,82.14142996023448
2023-07-05T00:00:00,CityB,temperature,24.679928363690482,69.2180607099906
2023-07-06T00:00:00,CityB,temperature,23.07031463478005,71.10751624750073
2023-07-07T00:00:00,CityB,temperature,25.773758758743856,48.25806771071237
2023-07-08T00:00:00,CityB,temperature,25.54935819518889,56.37269228320646
2023-07-09T00:00:00,CityB,temperature,25.636099504812822,75.73355409950709
2023-07-10T00:00:00,CityB,temperature,25.482831691688205,44.471963095646956
2023-07-11T00:00:00,CityB,temperature,24.786351813819135,48.37382956070232
2023-07-12T00:00:00,CityB,temperature,25.817998552930003,87.99824789270731
2023-07-13T00:00:00,CityB,temperature,26.41798716009869,66.49212224963213
2023-07-14T00:00:00,CityB,temperature,25.3095092345356,68.6679198278898
2023-07-15T00:00:00,CityB,temperature,25.885491132433152,60.24723035441459
2023-07-16T00:00:00,CityB,temperature,25.74978577312726,40.59137102302299
2023-07-17T00:00:00,CityB,temperature,26.343249482561436,52.828393902783716
2023-07-18T00:00:00,CityB,temperature,26.985994082483025,78.829727757326
2023-07-19T00:00:00,CityB,temperature,26.737500837859073,63.27962235946789
2023-07-20T00:00:00,CityB,temperature,26.413818662154657,47.469648473344364
2023-07-21T00:00:00,CityB,temperature,25.820246073316554,62.64022352619411
2023-07-22T00:00:00,CityB,temperature,28.179918417143604,77.52276305553221
2023-07-23T00:00:00,CityB,temperature,26.39933028505791,82.98093972919014
2023-07-24T00:00:00,CityB,temperature,26.979333100476044,74.37027609643485
2023-07-25T00:00:00,CityB,temperature,27.075000183696567,55.84606723201213
2023-07-26T00:00:00,CityB,temperature,27.03565485749661,84.79372983616634
2023-07-27T00:00:00,CityB,temperature,26.86095755634851,58.69310917957331
2023-07-28T00:00:00,CityB,temperature,25.86590097801081,47.39366192457465
2023-07-29T00:00:00,CityB,temperature,28.114529814189822,66.08070082255216
2023-07-30T00:00:00,CityB,temperature,27.93270896865252,69.38932069840672
2023-07-31T00:00:00,CityB,temperature,27.973076911670827,81.74130987408462
2023-08-01T00:00:00,CityB,temperature,27.528597676674213,70.85881578138854
2023-08-02T00:00:00,CityB,temperature,27.19790862076571,67.19498867533612
2023-08-03T00:00:00,CityB,temperature,27.74591731781517,59.1471746188883
2023-08-04T00:00:00,CityB,temperature,28.780315490342975,75.78524632931135
2023-08-05T00:00:00,CityB,temperature,27.26842464890589,72.05459324637808
2023-08-06T00:00:00,CityB,temperature,28.45301657840459,74.17945783115144
2023-08-07T00:00:00,CityB,temperature,28.714174293452746,73.47916457410852
2023-08-08T00:00:00,CityB,temperature,27.61395433655576,43.19737949704042
2023-08-09T00:00:00,CityB,temperature,25.98683171384127,64.33613219873818
2023-08-10T00:00:00,CityB,temperature,29.56159171828877,40.370903722973445
2023-08-11T00:00:00,CityB,temperature,28.708142240050968,43.36501315753523
2023-08-12T00:00:00,CityB,temperature,28.176167762927797,81.28357244712973
2023-08-13T00:00:00,CityB,temperature,28.070660091465104,66.35624611065138
2023-08-14T00:00:00,CityB,temperature,29.217280672592366,76.40114999755531
2023-08-15T00:00:00,CityB,temperature,29.626104113168484,84.34715412843681
2023-08-16T00:00:00,CityB,temperature,28.769574934749528,50.309710322423015
2023-08-17T00:00:00,CityB,temperature,29.098277551140473,54.24022323691847
2023-08-18T00:00:00,CityB,temperature,28.57279891612628,59.677304616328726
2023-08-19T00:00:00,CityB,temperature,28.85069867567965,53.71647236585396
2023-08-20T00:00:00,CityB,temperature,28.509238735966694,66.45479869883884
2023-08-21T00:00:00,CityB,temperature,28.017594100470976,46.29627043935652
2023-08-22T00:00:00,CityB,temperature,28.36698569602083,89.1163669459277
2023-08-23T00:00:00,CityB,temperature,29.332532330856075,55.78840698499702
2023-08-24T00:00:00,CityB,temperature,28.69395352250554,87.14781830963135
2023-08-25T00:00:00,CityB,temperature,28.50798188988485,64.29615720160268
2023-08-26T00:00:00,CityB,temperature,27.433627210422603,80.1469655832143
2023-08-27T00:00:00,CityB,temperature,30.27155543698087,81.07827885036984
2023-08-28T00:00:00,CityB,temperature,28.47991823285556,81.77386384526815
2023-08-29T00:00:00,CityB,temperature,28.92690614417425,53.74221664363435
2023-08-30T00:00:00,CityB,temperature,27.80975364284835,64.362103879017
2023-08-31T00:00:00,CityB,temperature,27.221182266690633,67.25015809768638
2023-09-01T00:00:00,CityB,temperature,28.921710067657404,70.08109713041165
2023-09-02T00:00:00,CityB,temperature,25.53278865005284,48.25135123622067
2023-09-03T00:00:00,CityB,temperature,27.173685159674243,46.02553860770118
2023-09-04T00:00:00,CityB,temperature,26.73598201609095,55.52498470996466
2023-09-05T00:00:00,CityB,temperature,28.556806725197756,81.44979108259828
2023-09-06T00:00:00,CityB,temperature,27.566470895502746,71.61038267511853
2023-09-07T00:00:00,CityB,temperature,28.474637714948056,43.979335982763374
2023-09-08T00:00:00,CityB,temperature,26.559536953131452,40.21148109156291
2023-09-09T00:00:00,CityB,temperature,27.249327579988794,66.3777500747012
2023-09-10T00:00:00,CityB,temperature,26.22682518641719,86.76373343549231
2023-09-11T00:00:00,CityB,temperature,26.678972287872927,78.32441654202493
2023-09-12T00:00:00,CityB,temperature,27.427232239178164,58.63568297438155
2023-09-13T00:00:00,CityB,temperature,25.275041042424704,89.83922634375034
2023-09-14T00:00:00,CityB,temperature,27.96997096869852,83.21745991828872
2023-09-15T00:00:00,CityB,temperature,25.493138192507573,49.132826723735874
2023-09-16T00:00:00,CityB,temperature,25.94759744541634,60.109611290988205
2023-09-17T00:00:00,CityB,temperature,28.084043274111355,44.848342293736124
2023-09-18T00:00:00,CityB,temperature,25.212593282926584,59.52085627528885
2023-09-19T00:00:00,CityB,temperature,26.05459372285518,59.993659777595866
2023-09-20T00:00:00,CityB,temperature,26.984606636840944,73.12644670668459
2023-09-21T00:00:00,CityB,temperature,24.166371731327374,41.396902457736374
2023-09-22T00:00:00,CityB,temperature,25.346189970640232,57.24562345496792
2023-09-23T00:00:00,CityB,temperature,24.79165346404677,72.12893992077122
2023-09-24T00:00:00,CityB,temperature,25.574705886995865,74.69576848859191
2023-09-25T00:00:00,CityB,temperature,24.19970422650861,67.5627715177366
2023-09-26T00:00:00,CityB,temperature,24.274288254282155,60.85450684003109
2023-09-27T00:00:00,CityB,temperature,24.964480791722636,88.12123614506922
2023-09-28T00:00:00,CityB,temperature,24.467462279058303,40.953494280867254
2023-09-29T00:00:00,CityB,temperature,22.36337136772137,41.143123507893264
2023-09-30T00:00:00,CityB,temperature,25.792805844922427,85.47305624897464
2023-10-01T00:00:00,CityB,temperature,25.19872368954857,75.99861775338503
2023-10-02T00:00:00,CityB,temperature,23.599026560673085,54.12922589289844
2023-10-03T00:00:00,CityB,temperature,22.3370074019758,71.84072175050332
2023-10-04T00:00:00,CityB,temperature,22.093099937226334,67.339975956232
2023-10-05T00:00:00,CityB,temperature,23.114853325432357,43.56185843158731
2023-10-06T00:00:00,CityB,temperature,22.870187489601566,51.31443607720054
2023-10-07T00:00:00,CityB,temperature,23.433261341916214,71.68567987782114
2023-10-08T00:00:00,CityB,temperature,22.004579741974183,73.03195343460928
2023-10-09T00:00:00,CityB,temperature,21.38405655196561,49.57705348637146
2023-10-10T00:00:00,CityB,temperature,20.542932695745773,75.24389572772697
2023-10-11T00:00:00,CityB,temperature,22.830683581841736,81.70333848668666
2023-10-12T00:00:00,CityB,temperature,21.99048524497172,66.22606242158531
2023-10-13T00:00:00,CityB,temperature,22.94457645567008,73.08457638574464
2023-10-14T00:00:00,CityB,temperature,19.59470638034419,66.79755343311024
2023-10-15T00:00:00,CityB,temperature,20.509961859347865,56.51863972746064
2023-10-16T00:00:00,CityB,temperature,20.654182300795537,68.59682222956926
2023-10-17T00:00:00,CityB,temperature,19.646664929717453,41.93807607144792
2023-10-18T00:00:00,CityB,temperature,20.157298343637482,66.36065165537985
2023-10-19T00:00:00,CityB,temperature,20.12315673187439,57.73649421474151
2023-10-20T00:00:00,CityB,temperature,21.181799848589144,73.29668404227426
2023-10-21T00:00:00,CityB,temperature,20.999431862791674,85.36318194017952
2023-10-22T00:00:00,CityB,temperature,20.879212884579626,63.27670545680348
2023-10-23T00:00:00,CityB,temperature,21.129151825516555,40.540889953087714
2023-10-24T00:00:00,CityB,temperature,20.65422950765962,57.552179357120366
2023-10-25T00:00:00,CityB,temperature,19.758266085435775,49.45682376339143
2023-10-26T00:00:00,CityB,temperature,19.7610666553108,74.52573589758481
2023-10-27T00:00:00,CityB,temperature,21.499684917766153,71.06207435655513
2023-10-28T00:00:00,CityB,temperature,19.08191624111129,43.17741557471455
2023-10-29T00:00:00,CityB,temperature,20.4060992435233,40.838439317257134
2023-10-30T00:00:00,CityB,temperature,17.069289708982243,61.13627852584345
2023-10-31T00:00:00,CityB,temperature,17.936497037248945,64.67950149606241
2023-11-01T00:00:00,CityB,temperature,19.05270409210791,44.42809374435429
2023-11-02T00:00:00,CityB,temperature,18.673300890790337,50.878271622987704
2023-11-03T00:00:00,CityB,temperature,20.183594419688244,40.11828724297121
2023-11-04T00:00:00,CityB,temperature,19.561533820619804,41.43520900942512
2023-11-05T00:00:00,CityB,temperature,17.790953722531672,51.360853043628495
2023-11-06T00:00:00,CityB,temperature,19.519809104540393,48.795443150473055
2023-11-07T00:00:00,CityB,temperature,18.04632351487445,78.97829061720111
2023-11-08T00:00:00,CityB,temperature,19.312738002114266,58.84544133908646
2023-11-09T00:00:00,CityB,temperature,18.26727208639557,63.72759679612945
2023-11-10T00:00:00,CityB,temperature,18.61635712239581,48.96141657213185
2023-11-11T00:00:00,CityB,temperature,19.671242165501816,66.37674886709762
2023-11-12T00:00:00,CityB,temperature,19.82013017206836,79.79491155697605
2023-11-13T00:00:00,CityB,temperature,17.817359457587422,42.95355639336854
2023-11-14T00:00:00,CityB,temperature,17.432636980173964,50.14717208775484
2023-11-15T00:00:00,CityB,temperature,17.193346088942626,72.0371878225303
2023-11-16T00:00:00,CityB,temperature,19.193380822637184,83.78665632907524
2023-11-17T00:00:00,CityB,temperature,18.141379713830386,83.61217165208964
2023-11-18T00:00:00,CityB,temperature,19.01485716506696,50.32926457024202
2023-11-19T00:00:00,CityB,temperature,19.83212905440096,76.87661567834456
2023-11-20T00:00:00,CityB,temperature,18.917667777351305,43.79631852079491
2023-11-21T00:00:00,CityB,temperature,18.851848164222933,70.64127397470206
2023-11-22T00:00:00,CityB,temperature,18.465664073218026,84.02239005792089
2023-11-23T00:00:00,CityB,temperature,19.574446311583387,59.30906873428319
2023-11-24T00:00:00,CityB,temperature,19.058686500639656,86.30862001840225
2023-11-25T00:00:00,CityB,temperature,18.477024905829996,72.46480436657706
2023-11-26T00:00:00,CityB,temperature,18.014352627916733,60.24311119288044
2023-11-27T00:00:00,CityB,temperature,18.65997872025818,76.39216738965445
2023-11-28T00:00:00,CityB,temperature,18.770311799155017,88.04613616846305
2023-11-29T00:00:00,CityB,temperature,19.68683262816019,53.44642576909696
2023-11-30T00:00:00,CityB,temperature,18.841604572581055,50.39599041022689
2023-12-01T00:00:00,CityB,temperature,19.389688987389412,78.55385260843477
2023-12-02T00:00:00,CityB,temperature,20.08130811506538,57.613708806301325
2023-12-03T00:00:00,CityB,temperature,18.827335076381928,50.732548513489846
2023-12-04T00:00:00,CityB,temperature,20.343718161687953,69.45503755920565
2023-12-05T00:00:00,CityB,temperature,19.819256105823033,85.77791481165222
2023-12-06T00:00:00,CityB,temperature,20.728074736933042,73.43108772518693
2023-12-07T00:00:00,CityB,temperature,20.376567003995646,40.35994566943528
2023-12-08T00:00:00,CityB,temperature,18.99638286069505,60.119954420266794
2023-12-09T00:00:00,CityB,temperature,20.597217177251494,89.89781662477074
2023-12-10T00:00:00,CityB,temperature,22.482853148152635,88.5186253316568
2023-12-11T00:00:00,CityB,temperature,19.585151348706063,76.9532773120003
2023-12-12T00:00:00,CityB,temperature,20.089419813723485,67.33558492437788
2023-12-13T00:00:00,CityB,temperature,19.77647232754204,81.10606630805678
2023-12-14T00:00:00,CityB,temperature,20.758802962919464,77.05604450195358
2023-12-15T00:00:00,CityB,temperature,20.872169936872254,41.65309221504332
2023-12-16T00:00:00,CityB,temperature,19.776135483871037,82.9240649207455
2023-12-17T00:00:00,CityB,temperature,21.029686005174554,44.42882945396869
2023-12-18T00:00:00,CityB,temperature,21.25430670121824,69.6431533155702
2023-12-19T00:00:00,CityB,temperature,20.851964214439047,84.05406168643273
2023-12-20T00:00:00,CityB,temperature,23.210208674388102,72.33118768494832
2023-12-21T00:00:00,CityB,temperature,23.368352012797875,67.40288158344264
2023-12-22T00:00:00,CityB,temperature,22.156882591558716,80.35028009647087
2023-12-23T00:00:00,CityB,temperature,22.806565274715087,59.90646653744676
2023-12-24T00:00:00,CityB,temperature,21.837646287707162,63.946463513098806
2023-12-25T00:00:00,CityB,temperature,23.096067176932788,60.32176099078487
2023-12-26T00:00:00,CityB,temperature,22.756698602407983,47.09544000685624
2023-12-27T00:00:00,CityB,temperature,23.38181788097638,56.92787914030991
2023-12-28T00:00:00,CityB,temperature,22.738358165523614,48.364335877994236
2023-12-29T00:00:00,CityB,temperature,22.874694323106183,57.81576996773068
2023-12-30T00:00:00,CityB,temperature,22.293472952614078,69.77575793046154
2023-12-31T00:00:00,CityB,temperature,22.854904183639242,69.62531044205409
2023-01-01T00:00:00,CityC,temperature,22.59323227770389,81.39101183351123
2023-01-02T00:00:00,CityC,temperature,23.8431959237989,71.6111309494205
2023-01-03T00:00:00,CityC,temperature,24.115343793490627,78.70894509588172
2023-01-04T00:00:00,CityC,temperature,26.114166437534163,75.5574547249594
2023-01-05T00:00:00,CityC,temperature,24.66633328087525,88.33516598207223
2023-01-06T00:00:00,CityC,temperature,23.6973664858079,82.2659126993617
2023-01-07T00:00:00,CityC,temperature,23.531009869664075,78.94055315284581
2023-01-08T00:00:00,CityC,temperature,23.475697566435088,62.106172446978476
2023-01-09T00:00:00,CityC,temperature,25.544048135081873,44.07397243909752
2023-01-10T00:00:00,CityC,temperature,24.372030250221464,56.53472237140824
2023-01-11T00:00:00,CityC,temperature,24.38240574662584,58.912672268386444
2023-01-12T00:00:00,CityC,temperature,23.657351282670184,69.49885067872185
2023-01-13T00:00:00,CityC,temperature,25.623908154643235,85.68151884754633
2023-01-14T00:00:00,CityC,temperature,25.841380616206067,73.50543476376785
2023-01-15T00:00:00,CityC,temperature,26.848669173682353,44.00212913057938
2023-01-16T00:00:00,CityC,temperature,25.749001996209937,85.43036927545376
2023-01-17T00:00:00,CityC,temperature,25.736814712295757,44.79832939067418
2023-01-18T00:00:00,CityC,temperature,26.94041914366952,83.00117224361503
2023-01-19T00:00:00,CityC,temperature,26.161289062393497,80.04350113444576
2023-01-20T00:00:00,CityC,temperature,27.1255540012795,61.76224357981274
2023-01-21T00:00:00,CityC,temperature,25.765380842781607,43.82156816399351
2023-01-22T00:00:00,CityC,temperature,25.673952681042724,71.61540382104388
2023-01-23T00:00:00,CityC,temperature,27.642842333630455,80.84454735102197
2023-01-24T00:00:00,CityC,temperature,27.513009465535358,68.91692897503401
2023-01-25T00:00:00,CityC,temperature,28.737571022069368,48.35632910854849
2023-01-26T00:00:00,CityC,temperature,28.22059387740937,54.6099527340091
2023-01-27T00:00:00,CityC,temperature,28.3585590131112,76.49538421170868
2023-01-28T00:00:00,CityC,temperature,27.5830147772761,52.405247469774125
2023-01-29T00:00:00,CityC,temperature,27.245029621449365,84.93153074588733
2023-01-30T00:00:00,CityC,temperature,28.31056282379699,59.268847439712246
2023-01-31T00:00:00,CityC,temperature,28.49862786604947,72.14723269757815
2023-02-01T00:00:00,CityC,temperature,27.217733504030253,75.84397889021952
2023-02-02T00:00:00,CityC,temperature,28.87527182324407,77.46333272022727
2023-02-03T00:00:00,CityC,temperature,29.360458239583625,61.912175745814395
2023-02-04T00:00:00,CityC,temperature,28.78777845215547,86.54719172552966
2023-02-05T00:00:00,CityC,temperature,26.504153945249296,79.24204240011942
2023-02-06T00:00:00,CityC,temperature,29.343879254641184,51.78736442728086
2023-02-07T00:00:00,CityC,temperature,29.768996780765402,66.87189101213443
2023-02-08T00:00:00,CityC,temperature,29.528310071448498,59.402758582615235
2023-02-09T00:00:00,CityC,temperature,26.42332446915097,62.896304929685456
2023-02-10T00:00:00,CityC,temperature,29.665130944986554,50.07546812410992
2023-02-11T00:00:00,CityC,temperature,27.74811514915314,51.39949449744607
2023-02-12T00:00:00,CityC,temperature,28.06960361585414,53.90914735460475
2023-02-13T00:00:00,CityC,temperature,27.931845316654602,80.95312902253696
2023-02-14T00:00:00,CityC,temperature,28.146511451243487,53.93940046673505
2023-02-15T00:00:00,CityC,temperature,28.364494479203096,79.49848032536237
2023-02-16T00:00:00,CityC,temperature,28.04246014616482,65.75854383485267
2023-02-17T00:00:00,CityC,temperature,28.688516881876073,42.270033716881045
2023-02-18T00:00:00,CityC,temperature,28.53331601858347,52.278616490965
2023-02-19T00:00:00,CityC,temperature,28.227403201539698,61.2329675226999
2023-02-20T00:00:00,CityC,temperature,29.162272013627383,59.82764352001418
2023-02-21T00:00:00,CityC,temperature,28.15638015436681,57.27935902697287
2023-02-22T00:00:00,CityC,temperature,26.16939139485498,61.4816472357102
2023-02-23T00:00:00,CityC,temperature,28.695678999608607,56.56683380719308
2023-02-24T00:00:00,CityC,temperature,27.00396869098629,89.5570131533373
2023-02-25T00:00:00,CityC,temperature,28.60661867045967,40.23455213318712
2023-02-26T00:00:00,CityC,temperature,27.04317076845925,68.84099965806104
2023-02-27T00:00:00,CityC,temperature,27.460439810015863,64.72767057381526
2023-02-28T00:00:00,CityC,temperature,28.686887032056614,65.20053229723976
2023-03-01T00:00:00,CityC,temperature,27.233764591710955,53.939281595427445
2023-03-02T00:00:00,CityC,temperature,28.39638148033138,73.45428045068806
2023-03-03T00:00:00,CityC,temperature,27.478539461439635,78.13861533964393
2023-03-04T00:00:00,CityC,temperature,28.83356698927662,79.15849253781906
2023-03-05T00:00:00,CityC,temperature,27.828629853075476,40.29351174746503
2023-03-06T00:00:00,CityC,temperature,25.911405264250156,79.61623226312022
2023-03-07T00:00:00,CityC,temperature,26.15640595424463,50.78993774874103
2023-03-08T00:00:00,CityC,temperature,26.812252787451328,61.61241619186565
2023-03-09T00:00:00,CityC,temperature,27.088217515464965,51.28451556113721
2023-03-10T00:00:00,CityC,temperature,27.875928276383874,61.14955380180026
2023-03-11T00:00:00,CityC,temperature,28.667867123690023,61.911268541105876
2023-03-12T00:00:00,CityC,temperature,26.409514426407572,63.26007648405455
2023-03-13T00:00:00,CityC,temperature,25.684550717567245,79.14538357772122
2023-03-14T00:00:00,CityC,temperature,28.026208225973104,48.27202805395122
2023-03-15T00:00:00,CityC,temperature,27.568931977811438,81.08832708478899
2023-03-16T00:00:00,CityC,temperature,25.940498592236374,47.07958283336213
2023-03-17T00:00:00,CityC,temperature,26.231586834998453,61.753621424730035
2023-03-18T00:00:00,CityC,temperature,25.1037524899591,49.68514179358171
2023-03-19T00:00:00,CityC,temperature,24.04306997350394,84.36291464650645
2023-03-20T00:00:00,CityC,temperature,25.29767267644727,50.309316556816206
2023-03-21T00:00:00,CityC,temperature,25.761569909574295,85.41071887261612
2023-03-22T00:00:00,CityC,temperature,25.44288827453011,88.07150673468652
2023-03-23T00:00:00,CityC,temperature,24.72151651190962,58.22337921053552
2023-03-24T00:00:00,CityC,temperature,25.970351251792756,64.26857464967273
2023-03-25T00:00:00,CityC,temperature,24.805442895914837,57.75923412685444
2023-03-26T00:00:00,CityC,temperature,26.343921958682103,62.14670237776096
2023-03-27T00:00:00,CityC,temperature,23.370788557648304,61.73529725659399
2023-03-28T00:00:00,CityC,temperature,24.430132256639872,53.57447600159287
2023-03-29T00:00:00,CityC,temperature,23.24137066557063,87.16270844250117
2023-03-30T00:00:00,CityC,temperature,24.04001890582681,84.254032359822
2023-03-31T00:00:00,CityC,temperature,22.175284651148477,55.37716503525451
2023-04-01T00:00:00,CityC,temperature,25.27520766805948,78.94784925693833
